category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Grocery,94c046b7,True,Bank Transfer,484.34,80e748a0,Frozen Meals,4,,Los Angeles,USA,AZ,1871 Maple St,88036,"trending,new,sale",2024-09-25 18:45:40,a0f39f87-20c4-4863-8380-7335c1fa6591
Toys,e14e22a9,True,Bank Transfer,756.67,d1a12818,Stuffed Animal,9,3,Phoenix,USA,TX,1337 Oak St,51758,,2024-03-21 18:49:40,784a3047-7ada-4f30-b356-ef26e91cc617
Automotive,13bd6e15,False,PayPal,801.09,50aa36b0,Air Freshener,7,1,Houston,USA,IL,1426 Oak St,17418,limited,2024-06-23 13:54:40,f16fd7a0-149c-4609-81ff-a94d46301c02
Electronics,f7b50e23,True,Bank Transfer,47.61,28e33234,TV,8,,Phoenix,USA,TX,9441 Maple St,35484,limited,2024-04-13 21:51:40,0b2ae9d5-ac39-4364-93a7-65d9b56f37a3
Home & Kitchen,475d0c7f,False,Gift Card,94.7,1f3c8f2a,Blender,9,,New York,USA,IL,9730 Oak St,64177,"exclusive,trending",2024-08-04 00:08:40,c96e1e58-b7e1-452e-a00e-f5f01c48f383
Health,f4db038b,True,Bank Transfer,340.71,3cc17c03,Bandages,2,1,New York,USA,IL,6277 Cedar St,71430,new,2025-01-12 11:50:40,ec791353-9b40-4a6d-9994-f5bd42561089
Home & Kitchen,09273a35,True,Cash,976.64,2f23464d,Blender,3,5,Phoenix,USA,TX,1198 Pine St,30568,trending,2024-06-09 14:28:40,2c971145-b55c-43ad-ae0b-04118f865c0c
Automotive,7594fde3,False,Bank Transfer,680.17,ed5ef0a2,Jump Starter,4,5,New York,USA,TX,9531 Pine St,13402,new,2025-01-04 20:35:40,85b1415f-b0c2-40ba-9815-1f0e04199d53
Home & Kitchen,adfd8372,False,Bank Transfer,340.05,4e1d0e4b,Coffee Maker,4,,Houston,USA,AZ,6757 Maple St,21018,"limited,new",2025-01-07 10:51:40,8b05d673-73d9-43cd-a47f-0ff4775327dc
Toys,9cf12983,True,Cash,597.87,5feb6679,Board Game,5,2,Phoenix,USA,TX,3562 Cedar St,59010,"sale,trending,limited",2024-10-06 08:05:40,3d546a01-0abb-409b-818c-4ca5aa56909c
Sports,372db801,False,Cash,984.54,d4c086c9,Bicycle,9,,Houston,USA,TX,9592 Oak St,62641,"exclusive,trending",2024-08-04 13:51:40,7c1b8168-8da0-4a9c-b912-1f8e054e6789
Beauty,b7a918c7,False,PayPal,377.55,c7c87fb2,Nail Polish,10,5,Houston,USA,CA,8451 Pine St,35358,,2025-03-11 23:35:40,b5055bf5-be38-43c6-99bd-d6e7c70afa4f
Home & Kitchen,ebf1c594,True,PayPal,442.22,65906f8f,Microwave,9,2,New York,USA,NY,2633 Cedar St,57418,"limited,exclusive,trending",2024-11-12 00:59:40,6dd6cc91-add2-4c3e-acd7-e2661f2ec38e
Home & Kitchen,878b1ba0,True,Credit Card,793.91,40c5789c,Coffee Maker,8,,New York,USA,CA,5961 Main St,67489,"sale,trending",2024-03-19 20:09:40,47ef8952-f39c-4def-87fa-2f875d101847
Clothing,95a02d26,True,PayPal,82.9,fc2d53d6,Jacket,5,3,Los Angeles,USA,IL,7743 Oak St,96885,"limited,exclusive,new",2024-10-06 15:14:40,7d7f677a-e287-4711-bd1b-fc76ad39c980
Electronics,51012644,True,PayPal,900.14,958c4f1c,Camera,7,1,Houston,USA,AZ,5844 Main St,50739,,2024-12-09 05:33:40,8138f670-7fc6-4c77-8003-8ac23e5306e7
Health,50bea594,True,Credit Card,693.2,561b4f96,First Aid Kit,1,1,Chicago,USA,TX,5884 Pine St,59220,"trending,limited",2025-01-25 18:13:40,030e3221-2415-4ff6-9a01-4b7a65342a94
Beauty,ad9a635e,True,Credit Card,181.65,d3155169,Perfume,9,,Phoenix,USA,IL,2220 Oak St,66933,"limited,new",2024-05-18 13:18:40,472581d7-4450-49fc-b70d-d722a12db015
Electronics,cf66838c,False,Debit Card,908.48,363f3dce,Headphones,6,4,Houston,USA,AZ,4146 Oak St,46353,,2024-11-11 07:00:40,a040a1b5-6ccb-4eba-9d71-a158e3b4e2a1
Home & Kitchen,990ebfef,False,Cash,433.66,ce63564a,Blender,2,5,Chicago,USA,IL,3109 Oak St,52127,exclusive,2024-12-27 02:27:40,1183c72f-1c4c-4a26-a992-972b0eb314d3
Beauty,c0138460,False,PayPal,554.68,241fedd7,Lipstick,2,2,Los Angeles,USA,IL,2716 Pine St,59071,,2024-06-20 20:54:40,333833de-1446-4f89-91cc-7cc5aa480e9a
Home & Kitchen,c5430160,True,Bank Transfer,354.75,0ab3d69a,Coffee Maker,8,5,Phoenix,USA,CA,2805 Oak St,18244,"new,limited",2024-10-21 21:24:40,66edc5dd-241a-41f3-8d29-2279ed1bc508
Health,8450913c,False,Bank Transfer,333.58,4faec837,Vitamins,8,2,Chicago,USA,TX,2980 Maple St,15332,,2024-06-27 07:12:40,f59981fc-cc24-49ce-805a-6a072cc7eba4
Home & Kitchen,a54ec9ec,False,Credit Card,640.04,32df42db,Toaster,10,2,Chicago,USA,AZ,941 Pine St,41688,"exclusive,limited",2024-08-28 00:09:40,08996577-ae80-493d-85d9-9aa3cb998afc
Automotive,5dacb3fc,True,Cash,622.87,d7f13485,Car Wax,2,4,New York,USA,AZ,2922 Maple St,23181,"new,sale",2024-03-30 20:24:40,7ae60318-fdcb-46a8-b7bf-6d8928b5d7a1
Clothing,709c5837,True,Debit Card,663.3,406c9264,Hat,10,,Houston,USA,TX,7725 Pine St,12416,,2024-12-29 08:25:40,6696c163-dd4b-4d0f-8fde-88e6557ea185
Home & Kitchen,66f06663,True,Credit Card,941.28,755452dd,Knife Set,1,1,Los Angeles,USA,NY,8680 Main St,25231,new,2024-06-20 20:28:40,2eb7137c-dfde-44b8-a100-e1db373a380a
Health,5b929058,False,Gift Card,773.83,e5e3d3a3,First Aid Kit,7,3,Phoenix,USA,CA,1213 Pine St,64248,,2024-09-15 08:26:40,46ae95c2-2787-4d0c-8307-fd2d266f38fe
Sports,df1a2b85,True,Debit Card,878.24,e36b80f4,Tennis Racket,1,4,Houston,USA,CA,4483 Oak St,58500,trending,2024-06-07 01:23:40,ba5a311f-9cb5-41d8-b743-d75c0f4c5318
Electronics,0fd305f5,True,Cash,890.77,d4abe6c2,Smart Watch,9,5,Chicago,USA,IL,9465 Maple St,13564,"limited,exclusive",2025-01-21 15:19:40,94ed8d16-af89-41dd-b59a-168cd0a13bea
Home & Kitchen,88196fd4,True,Bank Transfer,262.31,cd7237cf,Coffee Maker,4,2,Los Angeles,USA,NY,6156 Maple St,85499,"exclusive,trending",2024-12-26 16:00:40,525217b9-55e2-420b-8acd-07b2c3bf0567
Clothing,4bc36de2,False,Gift Card,547.58,35ff2ade,T-shirt,2,2,Chicago,USA,NY,1411 Maple St,60132,trending,2024-11-30 15:37:40,fb8b5860-5287-4728-ab9c-02aafb34dc16
Health,a704f5cc,True,Cash,772.7,3d576809,Vitamins,5,,Chicago,USA,CA,2655 Cedar St,19133,"sale,limited,new",2024-08-16 06:46:40,8dbf9f2e-a098-4822-941d-22e61088cb1d
Sports,57fb7dea,False,PayPal,540.13,7c7d027c,Running Shoes,4,,Phoenix,USA,AZ,488 Cedar St,48834,"sale,trending",2024-10-27 05:49:40,8bf780af-7c8a-4b60-b7b9-79cf01c01065
Grocery,0426d8c7,False,Debit Card,768.09,3ca8118c,Frozen Meals,8,3,Los Angeles,USA,AZ,5650 Main St,35479,"exclusive,limited,sale",2024-06-24 03:01:40,eae10619-edf6-4063-aafb-854356edc182
Home & Kitchen,c59e59ed,False,PayPal,242.28,fa04bef8,Blender,6,,Chicago,USA,TX,951 Cedar St,57007,new,2024-12-02 11:59:40,b6bb8ca9-d96d-4e87-9b88-c663685c894b
Automotive,5f978917,False,Bank Transfer,432.61,50063048,Tire Gauge,10,,Phoenix,USA,AZ,9160 Main St,86074,,2024-06-21 00:28:40,0a24dd4c-3e6b-438b-b90a-b5d240f647e8
Grocery,2c757ef9,False,Cash,582.77,45489929,Pasta,1,3,Chicago,USA,IL,8177 Oak St,20131,"limited,exclusive,new",2024-05-28 16:03:40,a5ba1768-fe2d-4e8d-a73f-c1f361288d8b
Beauty,1a6508b5,True,Gift Card,777.02,a087e0d0,Nail Polish,9,4,Chicago,USA,IL,607 Pine St,32611,,2024-08-11 21:32:40,d5f0753d-4a1e-4c16-aaca-07d5bb9ed889
Home & Kitchen,9138f62b,False,Gift Card,584.74,b742b35e,Knife Set,5,1,Houston,USA,AZ,1415 Cedar St,76539,new,2024-07-11 21:32:40,3fbace5b-5db6-45ed-9f1b-66be3bc5f967
Electronics,56ca36d8,False,Credit Card,434.64,cdb381b6,Laptop,5,3,Houston,USA,NY,4740 Main St,27274,"sale,exclusive",2024-05-27 21:28:40,8895461f-a4f3-498f-90ac-118e11f9f0cc
Clothing,58579dd6,True,PayPal,800.27,0176282c,Jacket,6,4,Phoenix,USA,IL,2863 Cedar St,21079,,2025-03-08 07:23:40,cf97103e-923c-4563-a96b-d94803a40e3c
Sports,30bccdca,True,PayPal,891.98,54619669,Bicycle,5,2,Chicago,USA,TX,7951 Main St,64808,"new,exclusive",2024-04-27 15:31:40,954ba205-5921-47d7-a346-dfe73d836e4e
Electronics,da0a7110,True,Cash,56.61,19211c89,TV,8,2,Houston,USA,CA,9661 Oak St,90055,"new,trending",2025-02-19 08:20:40,59bcd1c6-7b30-4604-9804-de00adfbf768
Automotive,16a1628c,False,Debit Card,675.37,93f2f576,Floor Mats,5,2,Phoenix,USA,TX,7887 Cedar St,94816,new,2025-03-16 00:47:40,b1a106bd-56eb-4273-8a0d-36a3954e6de9
Automotive,370cc25d,False,Gift Card,664.32,b00e95f2,Jump Starter,5,,Phoenix,USA,NY,6077 Main St,11271,"trending,new,exclusive",2024-04-10 22:17:40,40c8df73-f3d2-492c-977c-4830bc6f7e65
Beauty,b1f437c5,False,Debit Card,194.42,5980b546,Shampoo,3,4,New York,USA,TX,6282 Oak St,19288,"exclusive,new",2024-06-21 00:55:40,2eda8a87-b4ee-490f-9160-e28a66bf5280
Sports,d6516e18,True,Gift Card,548.91,fd72656e,Basketball,3,,Los Angeles,USA,NY,2013 Cedar St,33078,,2024-07-03 10:08:40,a7b7ef28-41d6-454f-804c-0b4cd9e0a353
Books,58f5aea5,False,Credit Card,735.8,17fef055,Cookbook,8,2,Chicago,USA,IL,5372 Pine St,39795,,2024-09-27 15:00:40,289be87b-ff96-4cf6-8db1-61d973f4d3b3
Beauty,498cc476,True,Credit Card,214.47,4cc8f7a4,Hair Dryer,6,3,Chicago,USA,NY,2549 Cedar St,20513,"sale,exclusive",2024-12-30 18:13:40,b6d132da-9bfb-41b9-b921-e611cc241079
Grocery,e424fd1a,False,Credit Card,584.03,3883489f,Pasta,3,5,Houston,USA,CA,2319 Maple St,86091,"limited,exclusive",2024-12-08 06:37:40,8b1ce081-7ff7-4be6-904f-81e846bca992
Grocery,cda6e43d,True,Bank Transfer,720.2,a7973370,Snacks,3,,Chicago,USA,AZ,2217 Cedar St,46386,limited,2025-02-02 01:00:40,d4e352fa-57a4-429b-a143-0865fbd4c5c3
Health,d7560321,True,PayPal,246.49,54bb0ca5,Pain Reliever,8,1,Phoenix,USA,AZ,3413 Maple St,21259,sale,2024-10-10 02:22:40,aad61c7e-930b-474d-832f-3a75c081e67e
Sports,e6a111ce,True,Gift Card,974.91,e5cbb259,Dumbbells,9,,Los Angeles,USA,CA,214 Cedar St,61663,"limited,new",2024-09-06 17:50:40,04bbb5d4-d924-41a8-9a82-32587030b9b8
Toys,47c1738a,True,Credit Card,407.74,adf6270a,Stuffed Animal,5,1,Chicago,USA,NY,4611 Maple St,42684,"trending,exclusive,limited",2024-05-19 01:32:40,971470c7-7cdb-4c97-b58a-cb8f1ab86731
Beauty,4566ecb6,False,Credit Card,551.55,c91bacd1,Hair Dryer,4,4,Los Angeles,USA,TX,1282 Oak St,95715,"limited,sale",2024-05-08 07:13:40,54b8aa79-1ea5-4598-a47b-d71c74dda0cc
Clothing,0dde16ef,True,Debit Card,366.67,7ff238e4,Socks,8,3,Houston,USA,TX,4183 Cedar St,71120,limited,2024-08-19 02:06:40,9b017fac-085e-4c3d-86f9-10c788cd49d3
Clothing,a9badeeb,False,Bank Transfer,682.35,7124a2cd,Dress,3,4,New York,USA,NY,2315 Cedar St,39711,new,2024-04-03 23:05:40,8d916ebc-cece-4f88-ae1d-4c4c857ae23f
Books,5fc778e1,False,PayPal,364.7,994cba09,Biography,9,3,Houston,USA,IL,3356 Cedar St,28942,"limited,trending",2024-05-18 19:07:40,25c91d3f-4ccb-4bcc-b297-e56e0c3f7456
Clothing,b5988ea8,False,Cash,475.7,1bdbe564,Socks,5,4,Los Angeles,USA,IL,5168 Maple St,88046,,2024-12-31 23:38:40,2c4f7570-48a5-42db-b0fa-fad4878bff37
Sports,913e8bbc,False,PayPal,157.27,09bc55eb,Yoga Mat,10,5,Houston,USA,AZ,3034 Main St,57908,"trending,limited",2024-07-19 23:56:40,743d9a69-4794-400d-9b91-942d21b449ab
Toys,bdbda9d5,True,Debit Card,403.43,dc29f891,Doll,2,5,Phoenix,USA,NY,4976 Pine St,77356,,2024-04-04 03:30:40,15cb9602-639b-4316-947c-559ead0f741e
Home & Kitchen,3d84b8fd,False,PayPal,728.28,f2ca4f74,Microwave,8,2,Los Angeles,USA,AZ,620 Maple St,74901,,2024-08-09 08:16:40,e23d9b8f-86db-4d68-82d5-35a571397190
Electronics,0dd4ba1c,False,Credit Card,376.7,c2bae78c,Laptop,1,1,Phoenix,USA,TX,9644 Oak St,51723,exclusive,2024-06-27 20:37:40,9309adde-5a48-4ac4-a95e-4099d34b340f
Automotive,a744e1df,False,Cash,84.16,b3488bf0,Tire Gauge,9,1,Los Angeles,USA,TX,5750 Pine St,75019,exclusive,2024-06-08 00:25:40,0957ad66-7f47-45bc-bc9c-b4a8fd1b704e
Electronics,b89dbc68,True,Credit Card,956.04,8e22d6d2,Tablet,1,4,Phoenix,USA,TX,5269 Pine St,79677,"limited,sale,exclusive",2024-05-09 07:43:40,5b95e08a-5f6f-45f6-b9d0-1c59a8023432
Health,7b8e5393,True,Debit Card,13.87,0c82c048,First Aid Kit,4,,Phoenix,USA,CA,401 Main St,99590,,2024-11-10 05:55:40,c66b2922-2232-4597-9753-6bf8bcb12774
Automotive,95b0aa29,False,Gift Card,625.46,166dd139,Air Freshener,8,5,Los Angeles,USA,TX,6853 Main St,70250,,2024-04-19 17:21:40,bb85b9d4-eeeb-4373-8ed7-267fac40d0d4
Clothing,a53775cb,False,Cash,123.5,d41bbbc6,Jeans,3,2,Phoenix,USA,TX,8405 Cedar St,83406,limited,2024-04-26 13:40:40,6be1a249-0cae-4d15-af34-c5f1a745dedc
Sports,c2838fe9,False,PayPal,42.41,bd978332,Running Shoes,8,4,New York,USA,AZ,7679 Oak St,18790,sale,2024-07-16 00:12:40,1b3db661-0fe4-4f3c-8e7d-976f33949984
Automotive,cccd14b6,False,Cash,651.39,874e618a,Floor Mats,6,5,New York,USA,IL,8727 Main St,40281,"trending,sale,limited",2024-06-17 22:57:40,11316a3a-4dcb-4975-984c-5bcc7f81459c
Electronics,26307bbd,True,Cash,291.22,872e6bbb,Headphones,10,5,Los Angeles,USA,AZ,2817 Cedar St,11646,,2024-11-07 21:15:40,498ffa9f-b78c-4882-bafe-60a653bdc200
Sports,890f4066,True,Bank Transfer,499.92,63118f2e,Dumbbells,8,4,Los Angeles,USA,CA,8772 Main St,40722,limited,2024-09-19 05:56:40,d4f3e0f2-1eda-40e1-859c-20a3554a0aaf
Automotive,3fba1910,True,Gift Card,64.04,7f2dd159,Jump Starter,3,2,Chicago,USA,IL,4959 Main St,57874,exclusive,2024-11-02 07:36:40,716e69e7-024c-4a1a-8480-96cd5fa28f09
Books,7f5c9b16,False,Debit Card,892.22,8af9078f,Science Fiction,7,2,Phoenix,USA,IL,7284 Main St,54992,new,2024-08-20 18:35:40,57a42106-baf9-4a86-9415-f7246eecf359
Sports,ccd8a3b4,False,Bank Transfer,41.99,1b13cfb5,Running Shoes,10,4,New York,USA,NY,4212 Pine St,75595,,2024-12-20 20:03:40,e85567f1-6a4c-4791-979d-d52cd406476e
Sports,37ea5ecf,False,Bank Transfer,644.36,32609afb,Tennis Racket,5,,Houston,USA,TX,736 Cedar St,67481,"sale,trending",2024-06-19 19:17:40,1f475d25-c85c-44fc-bf09-47d15978acdd
Home & Kitchen,a33bc5e7,True,Bank Transfer,912.05,928d4ca3,Plates,3,5,Phoenix,USA,NY,2585 Cedar St,97371,sale,2024-08-13 07:59:40,c9705900-294d-4b59-9b6c-33b8c7f8e675
Books,47f4272b,False,Credit Card,916.42,23268eb1,Cookbook,2,,Houston,USA,CA,7560 Main St,66420,exclusive,2025-02-01 06:04:40,55b24c8a-d8fb-4ed2-b5bd-6a014bfbbb8b
Electronics,4ea10d65,True,Bank Transfer,706.38,4a703ed8,TV,2,3,Chicago,USA,NY,1430 Oak St,64161,"sale,new",2024-10-15 03:23:40,72a405b5-ad90-4b1c-99ce-ec9c6ace38ab
Electronics,80358a0d,False,PayPal,737.68,c8a5d8ee,Smartphone,4,1,Los Angeles,USA,AZ,9840 Main St,45056,,2024-05-03 06:35:40,1e9388f3-f0a1-4054-9d8d-9ca0984b49ab
Grocery,d36b38ad,False,PayPal,154.52,660219d5,Frozen Meals,7,2,Los Angeles,USA,TX,1375 Maple St,10835,"trending,exclusive",2025-02-08 16:21:40,8cb40250-610a-458c-a41d-2d6e46e4e342
Health,78d2d1c8,False,Credit Card,489.12,8d60f51a,First Aid Kit,5,,Phoenix,USA,TX,9822 Pine St,12629,new,2024-11-01 17:18:40,2e9a3c7c-5af1-4587-a957-3eaae992b111
Home & Kitchen,4c19e110,False,Credit Card,92.34,6aa2a804,Plates,10,4,Los Angeles,USA,NY,8191 Oak St,36243,"trending,sale,limited",2024-07-12 13:39:40,3cb9732a-6ded-4f71-93a0-37f126c1d695
Automotive,a485d2ab,True,Cash,70.2,870d1142,Jump Starter,5,4,Houston,USA,CA,164 Oak St,55261,sale,2024-05-28 14:29:40,f83a904f-74ad-416d-98f6-d7a1d1bd2e41
Clothing,2cf7c84c,False,Bank Transfer,493.85,e7d64964,Jeans,1,,Houston,USA,CA,6259 Pine St,12620,sale,2024-08-10 13:15:40,ade2ea80-ac65-4427-8e45-092aa4208299
Automotive,b603bfe0,True,PayPal,164.22,640629ad,Floor Mats,5,4,Houston,USA,NY,3256 Oak St,20677,"limited,exclusive,trending",2024-07-17 04:55:40,de823e9f-8e0a-4d8d-b24d-1826d146a68a
Toys,683e3990,True,Cash,587.44,06d81498,Puzzle,6,,Los Angeles,USA,CA,4582 Cedar St,96043,"limited,trending",2024-08-26 09:51:40,48967a6b-5a5a-4846-af14-e688fc4ee2de
Books,4b406052,True,Debit Card,11.47,0d03265c,Science Fiction,10,3,New York,USA,TX,4133 Pine St,15139,limited,2025-01-06 18:17:40,c60d7c5e-4413-4333-8c7f-77627e8d48fc
Automotive,2f40dfa8,False,Credit Card,430.78,22670958,Air Freshener,8,,Phoenix,USA,AZ,5011 Oak St,14654,sale,2024-10-12 10:17:40,5b0dbdd2-16be-438e-86fa-597a4b026f84
Health,6eeee371,True,Credit Card,143.32,08dcb67f,First Aid Kit,1,1,New York,USA,CA,2461 Cedar St,91933,"exclusive,trending",2025-03-12 15:56:40,cba8be36-ab01-4e77-b230-fead1ac26be0
Clothing,599be924,True,Cash,695.11,38ee953d,T-shirt,10,3,New York,USA,CA,3662 Main St,72750,"limited,new,sale",2024-07-16 01:42:40,f4687e82-5499-4232-8588-a51e3712ecac
Sports,2ea31da9,False,Debit Card,385.01,7f9d9f05,Bicycle,3,2,Phoenix,USA,AZ,1077 Pine St,75968,"new,sale,exclusive",2024-07-09 21:04:40,c18017e1-3bdc-4bf9-a35f-2468be60363f
Automotive,17276cec,True,Gift Card,56.03,503f9815,Floor Mats,2,5,Los Angeles,USA,CA,4962 Cedar St,27484,trending,2024-05-15 13:34:40,32c2f662-e3e0-4c29-9217-6cef77128dc4
Electronics,0302d2e8,True,Gift Card,50.72,b2770975,Smart Watch,7,4,Chicago,USA,IL,9828 Main St,97956,,2025-02-13 01:29:40,1c7c7c1d-a566-42f4-aad3-80f62d7948ba
Electronics,5801ebc0,False,Credit Card,377.29,1dd8defc,Headphones,6,2,Houston,USA,CA,4921 Cedar St,13285,,2024-12-07 09:58:40,50c19bdb-7789-4dd3-aa1e-9c5f30b6a98a
Books,9b7678ed,False,PayPal,878.59,6ea2c858,Cookbook,4,5,Chicago,USA,CA,708 Oak St,96116,,2025-03-06 10:00:40,0e6768a5-2b52-4372-b64c-76b0a8747aba
Health,78da6b6b,False,Debit Card,486.25,e81a56ef,Vitamins,1,,New York,USA,TX,3015 Oak St,32847,"trending,limited",2024-04-12 09:37:40,37e70645-10ea-4b66-b52d-ee5586c80ae9
Electronics,faa2c5aa,True,PayPal,358.38,6cdeadda,Smartphone,7,,Los Angeles,USA,AZ,3892 Oak St,54898,"trending,new",2025-01-02 03:21:40,567630ef-96cc-4670-a9d8-66fe0ba9d8bc
Grocery,c23ea732,False,Bank Transfer,479.61,0af46193,Pasta,3,1,Phoenix,USA,AZ,4334 Pine St,88520,exclusive,2024-05-03 16:06:40,2f08828d-2e90-4e0f-b50b-708c3b939616
Beauty,ca0d41be,True,Gift Card,732.21,8d619a55,Lipstick,6,1,Los Angeles,USA,IL,1080 Maple St,57882,exclusive,2025-02-11 02:27:40,0bc1dc8a-92ff-4c9a-9925-9b75fcfe29a5
Beauty,4fcc00ee,False,Cash,566.64,9d71f4fa,Shampoo,5,1,Houston,USA,IL,2701 Cedar St,89252,sale,2024-05-06 01:29:40,a8f37d72-331e-47bf-b371-b7aec4d6579d
Electronics,15068d80,True,Cash,508.7,cc5433e8,Smartphone,9,1,New York,USA,IL,3842 Maple St,96641,"trending,sale,exclusive",2024-06-12 13:08:40,8d6d2b5a-cbc3-42e2-8536-26adbad4e48c
Grocery,8a21c56d,True,Bank Transfer,356.0,7cec6fa3,Cereal,4,4,Los Angeles,USA,CA,7247 Oak St,10159,"trending,sale",2024-04-04 05:46:40,35e13579-b4b4-497b-861f-7f83dfb24509
Toys,618ad380,True,Debit Card,850.42,0736823e,Action Figure,10,,Los Angeles,USA,TX,5625 Pine St,94211,,2024-05-02 08:33:40,0dc704a0-ded3-42ad-8ae8-58b1b36f7703
Clothing,4f5d7c8f,False,PayPal,591.82,2a9c9d2f,Hat,8,2,Chicago,USA,AZ,7435 Cedar St,86709,"trending,limited,exclusive",2024-11-20 12:03:40,048a7ad0-18a8-410e-aec6-55c8d1763927
Home & Kitchen,e004f96c,True,Credit Card,98.74,8f58cae5,Knife Set,1,5,New York,USA,IL,4423 Maple St,84060,,2024-04-13 01:40:40,d4feb6ac-ccd1-4c18-84d7-bae7807bb367
Health,10384acd,True,Credit Card,985.77,1f72539e,Thermometer,5,1,Phoenix,USA,CA,5967 Oak St,17942,"trending,new",2024-11-09 03:53:40,2ff0ebe9-1603-4957-9e24-5af86a0e8710
Toys,d8e420c5,True,PayPal,53.4,ecc57120,Building Blocks,5,,Phoenix,USA,AZ,810 Oak St,50681,new,2024-07-09 16:43:40,2c24da76-224c-4e82-917b-7808895c9e30
Electronics,1c66aedb,False,Debit Card,75.83,c88f2245,Camera,5,5,Houston,USA,IL,1118 Cedar St,29905,"sale,new,trending",2025-01-08 14:42:40,c426b5d3-71b4-42df-ae24-8ffc26d3f8a2
Electronics,92c49ac4,False,Debit Card,836.47,6f3041a6,Smart Watch,7,,Los Angeles,USA,IL,172 Maple St,88584,"new,trending,limited",2024-07-01 13:21:40,5c193f5a-83ce-4ccf-90c4-460453457f6e
Home & Kitchen,eddcfd4e,True,Cash,636.07,29a50eda,Plates,9,,Houston,USA,IL,815 Maple St,20378,trending,2025-03-15 19:57:40,222cc0a4-cb63-4476-a578-bed9a86d2f4a
Beauty,3d1617e5,False,Cash,254.69,d92e62b5,Face Cream,10,,Chicago,USA,TX,6411 Maple St,47787,,2024-06-22 01:41:40,cdb939a4-4cce-4cb8-a33f-89d35bdba8c2
Grocery,bdeff67c,False,PayPal,405.97,4588384e,Snacks,3,4,Houston,USA,AZ,1399 Pine St,27197,"new,trending,sale",2024-06-30 21:09:40,edfcb1fc-0f35-43b6-935d-e983033adc8c
Electronics,df3c80a6,True,Credit Card,931.8,946bc34a,Tablet,9,2,New York,USA,CA,4936 Oak St,51348,trending,2024-07-22 01:37:40,cdf40735-3332-4aab-8df6-c9935adff177
Clothing,e7172bef,True,PayPal,76.93,12f4324b,Hat,2,,Phoenix,USA,IL,3681 Oak St,67902,"exclusive,limited",2024-06-21 20:03:40,faf91306-be8c-4010-a3b9-abd9c8eeee59
Health,60357131,True,Bank Transfer,477.58,af0040aa,Bandages,7,3,Los Angeles,USA,IL,3448 Main St,70640,"exclusive,new",2024-06-21 05:05:40,52b39420-7fe2-4dab-ab36-cda5ae29af5e
Clothing,57e202ad,True,Credit Card,16.57,9c499249,Jeans,3,4,Houston,USA,TX,1248 Maple St,77285,,2024-05-19 00:46:40,eada5b91-5457-465e-a738-0aa076dcef30
Toys,aae99e28,True,Gift Card,792.11,cb669e75,Doll,1,3,Phoenix,USA,AZ,4551 Cedar St,75996,"sale,trending",2024-12-24 19:59:40,b9605412-1985-4f39-9f9f-412614f45d02
Home & Kitchen,e6e41adc,False,PayPal,153.53,7f2f6dad,Knife Set,5,3,Los Angeles,USA,NY,5718 Pine St,41085,,2024-04-28 13:43:40,03670ebc-371f-40b4-99cb-ea2e6af55b15
Electronics,8efc4d44,False,Bank Transfer,993.8,64111ad6,TV,4,3,New York,USA,AZ,7721 Maple St,91769,"sale,limited,new",2024-10-12 06:02:40,c531e5a9-4360-4166-8e99-ef791b8815f6
Beauty,de948549,True,Bank Transfer,815.39,e608cbad,Nail Polish,7,,New York,USA,NY,5212 Oak St,78092,"sale,trending",2024-05-06 13:56:40,3314a960-471c-4e3f-a3c0-3c59e891963d
Beauty,ea6f35bc,False,Cash,404.53,4ddfa6ee,Shampoo,6,,Phoenix,USA,AZ,7823 Main St,41794,new,2024-06-25 16:28:40,1f1a30aa-ece1-44c0-ac65-d31dd34149ad
Beauty,58107d4a,True,Cash,68.37,7b7944d4,Shampoo,3,4,Houston,USA,CA,4166 Main St,41430,"new,exclusive",2024-12-22 08:53:40,cad45ade-3304-40cb-b3f4-157f591d2501
Toys,13d3c55c,False,Debit Card,836.38,3af3f5de,Building Blocks,10,,Houston,USA,IL,6329 Oak St,58142,"limited,exclusive,sale",2025-03-08 02:28:40,6d386ca5-ce2e-4244-b53f-6ae9f1d30d7b
Home & Kitchen,5c41db6a,False,Cash,647.63,884f7169,Plates,10,3,Houston,USA,AZ,5080 Main St,39906,trending,2024-07-12 18:14:40,f80e4113-9728-43df-8a5c-d73b400859e7
Clothing,fe646aaf,True,Gift Card,264.06,050ef7f4,Hat,2,5,Los Angeles,USA,IL,4110 Maple St,43998,"new,exclusive,trending",2024-06-15 17:40:40,dd885585-9d8c-4969-9432-961e1f57064b
Electronics,9c562078,False,Debit Card,762.32,5ef9b45c,Smart Watch,5,1,Phoenix,USA,NY,9068 Oak St,82464,sale,2024-03-27 08:40:40,96b0ab49-bc2a-4180-9b21-137ba22c0d5b
Beauty,7082611d,False,Debit Card,379.77,ea74b841,Hair Dryer,5,2,New York,USA,NY,4452 Main St,42310,,2024-05-30 07:02:40,aea41613-603f-4a3e-8ec8-60bdecaede4f
