category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id,date,year,month,day,day_of_week,total_price
Electronics,e6f7e38c,,Credit Card,606.48,843199cf,Tablet,6,4.0,Phoenix,USA,TX,2449 Maple St,79695,sale,2024-10-31 08:18:43,06c9d164-2949-49e1-b382-37ac222549a2,2024-10-31,2024,10,31,5,3638.88
Clothing,27cf4864,,PayPal,394.93,08ebb208,Jacket,9,0.0,Houston,USA,TX,9172 Main St,65409,"exclusive,sale,trending",2024-12-31 06:50:43,f5e57ba0-ad52-43d5-b014-8b2beab14f90,2024-12-31,2024,12,31,3,3554.37
Automotive,0695b8ee,,Gift Card,627.93,5b92a823,Tire Gauge,5,5.0,New York,USA,NY,4387 Pine St,47692,exclusive,2024-12-13 19:26:43,39a465b1-9887-43cc-9715-5410db93453a,2024-12-13,2024,12,13,6,3139.6499999999996
Electronics,70f13f62,,Bank Transfer,25.33,edeea0d9,Smartphone,2,4.0,Houston,USA,NY,6084 Cedar St,78246,"exclusive,new,trending",2025-01-07 10:59:43,548171b8-46ae-4d66-aa6b-f20d8a0ba717,2025-01-07,2025,1,7,3,50.66
Health,8f9e2c00,,Debit Card,964.04,04d93199,First Aid Kit,6,2.0,New York,USA,TX,8952 Cedar St,26854,,2024-06-30 17:01:43,7ef3fbb4-5d54-40f4-93dc-9c1478d67f1c,2024-06-30,2024,6,30,1,5784.24
Clothing,c1c30d1f,,Debit Card,366.11,653f08b2,Jeans,5,2.0,Phoenix,USA,IL,5205 Cedar St,30038,new,2024-11-14 09:25:43,09158761-b310-4e14-8529-89e2640d4cd9,2024-11-14,2024,11,14,5,1830.5500000000002
Books,b21853bb,,Gift Card,61.05,83d71780,Self-Help,10,0.0,Chicago,USA,AZ,8456 Maple St,30096,"trending,limited,exclusive",2025-01-30 20:07:43,d4d05f2a-b0ec-4082-b5a8-4983e0bc7606,2025-01-30,2025,1,30,5,610.5
Books,b324a5fe,,Gift Card,451.26,728536d3,Science Fiction,1,0.0,Phoenix,USA,CA,3432 Oak St,35198,"limited,sale,new",2024-08-10 18:44:43,bc3084d1-dd02-472c-8606-e0641d67459b,2024-08-10,2024,8,10,7,451.26
Electronics,53e1fe6a,,Bank Transfer,909.03,20f35a97,Headphones,8,0.0,Phoenix,USA,TX,1787 Cedar St,54100,exclusive,2024-11-22 09:45:43,eb81aaa8-537b-4f85-9f49-ca9d21b1fcd3,2024-11-22,2024,11,22,6,7272.24
Health,954e2a68,,Credit Card,750.12,25ac3161,Pain Reliever,2,1.0,Houston,USA,CA,9589 Oak St,73355,exclusive,2024-12-29 12:04:43,e6970c87-a6cb-4eae-8728-5d3440ebbb8a,2024-12-29,2024,12,29,1,1500.24
Beauty,dc9f6217,,PayPal,632.9,65296697,Shampoo,9,3.0,New York,USA,AZ,9779 Pine St,90264,trending,2024-08-27 13:08:43,5af67d37-8f90-4f3f-a410-405e54e741fb,2024-08-27,2024,8,27,3,5696.099999999999
Automotive,519caed9,,PayPal,250.59,0911044e,Floor Mats,5,1.0,New York,USA,NY,1131 Pine St,89122,"new,exclusive,limited",2025-02-18 19:56:43,c0bf2a22-4a1d-4145-a6ba-4a980698c28d,2025-02-18,2025,2,18,3,1252.95
Books,a55a14b4,,Debit Card,966.92,5970cd73,Fiction Novel,5,2.0,Los Angeles,USA,AZ,8427 Main St,53838,"new,trending",2024-08-09 06:24:43,4fcdd8b9-e46a-4825-9ca2-f529d15be7db,2024-08-09,2024,8,9,6,4834.599999999999
Beauty,09b552cf,,Cash,884.29,28b2796b,Perfume,7,0.0,Houston,USA,CA,4322 Oak St,62472,trending,2024-08-29 00:11:43,9e85fb55-8895-4429-9fbd-4a004572dd60,2024-08-29,2024,8,29,5,6190.03
Beauty,a555161d,,Credit Card,936.27,1e72bdcc,Face Cream,6,0.0,Chicago,USA,TX,7297 Pine St,52389,,2024-08-05 07:20:43,e710ae8a-c633-41c4-abf6-669e1816dbfd,2024-08-05,2024,8,5,2,5617.62
Automotive,295c3559,,Debit Card,446.59,d62dd8ca,Jump Starter,6,3.0,Phoenix,USA,NY,9486 Main St,91591,"new,limited",2024-08-20 01:00:43,2eb9511e-4ad5-4385-953b-7c85f97fe454,2024-08-20,2024,8,20,3,2679.54
Grocery,b1714e5e,,Bank Transfer,380.99,f2d38699,Pasta,2,5.0,New York,USA,AZ,6273 Oak St,93583,,2024-11-15 15:20:43,b01dce77-c05b-439a-be23-d5d7ab0ce334,2024-11-15,2024,11,15,6,761.98
Books,3319c437,,Cash,516.22,8c33154f,Cookbook,4,5.0,Los Angeles,USA,IL,2150 Maple St,92597,"new,trending,limited",2024-10-31 16:31:43,3446198e-e5e7-4306-b394-94a4047fc9a5,2024-10-31,2024,10,31,5,2064.88
Automotive,c5c91f66,,PayPal,234.73,dcf38486,Car Wax,6,5.0,Phoenix,USA,NY,9258 Cedar St,89735,,2024-11-10 20:49:43,aa3365e7-32ee-4e45-83e1-c8bcdb288c7d,2024-11-10,2024,11,10,1,1408.3799999999999
Beauty,222a83cb,,Bank Transfer,710.32,bdc157b1,Nail Polish,4,4.0,Los Angeles,USA,NY,287 Cedar St,27254,"trending,new",2024-04-04 20:24:43,3fb3fe54-8e18-41b7-ba25-d0a4fd39c4e8,2024-04-04,2024,4,4,5,2841.28
Health,b907b98f,,Credit Card,813.46,122e87d9,First Aid Kit,6,0.0,New York,USA,IL,5831 Main St,31180,"new,limited,sale",2025-02-08 20:10:43,92e208dc-401f-4a52-9e3f-2a59c9092870,2025-02-08,2025,2,8,7,4880.76
Beauty,1be5250f,,Bank Transfer,428.72,081f61f4,Nail Polish,5,0.0,Chicago,USA,TX,6497 Maple St,55876,"exclusive,trending",2024-06-16 13:47:43,dbf4b293-f7c2-47b6-bb5b-a57f5177a766,2024-06-16,2024,6,16,1,2143.6000000000004
Electronics,f65c3a69,,Bank Transfer,568.38,d00641bd,Smart Watch,5,0.0,Los Angeles,USA,IL,1089 Main St,13611,"trending,sale,exclusive",2024-12-24 11:41:43,a01f89e1-498c-4d48-bd6f-e8b3f1d35877,2024-12-24,2024,12,24,3,2841.9
Sports,c5e991d9,,Debit Card,423.99,fc0ce241,Dumbbells,3,1.0,Phoenix,USA,NY,5086 Main St,18120,sale,2024-06-27 17:58:43,b8b38375-0a9c-4bc0-b9a1-54bafa05cd37,2024-06-27,2024,6,27,5,1271.97
Home & Kitchen,caf38408,,Bank Transfer,970.31,8120f8e1,Coffee Maker,8,1.0,Houston,USA,TX,6680 Cedar St,55471,,2024-09-06 07:28:43,e2b82ab7-852c-453d-a690-dcbb87ebfa70,2024-09-06,2024,9,6,6,7762.48
Toys,cb4fae09,,Debit Card,457.58,10188a55,Stuffed Animal,8,0.0,Chicago,USA,AZ,6356 Oak St,89328,"new,sale",2025-01-29 05:37:43,1a7d0cf3-ac78-404d-8d4e-985665653b0d,2025-01-29,2025,1,29,4,3660.64
Clothing,104140c0,,PayPal,393.55,c39e51f6,Shoes,7,3.0,Los Angeles,USA,NY,323 Oak St,28502,,2024-12-22 17:50:43,13fb3fb2-b438-445f-a63b-81b7be2eabca,2024-12-22,2024,12,22,1,2754.85
Health,3fe74062,,Bank Transfer,598.93,7c4d9a6e,Pain Reliever,4,5.0,Chicago,USA,AZ,4681 Pine St,80879,,2024-10-07 11:40:43,6518c580-a1e8-421e-a384-13021b5fa678,2024-10-07,2024,10,7,2,2395.72
Health,436e011e,,Cash,303.34,bc8c10ee,Bandages,7,3.0,Los Angeles,USA,AZ,7503 Oak St,14383,"trending,limited,sale",2024-11-10 22:34:43,879b3a6a-2320-488f-a3f0-90202382b549,2024-11-10,2024,11,10,1,2123.3799999999997
Health,f4f15a8b,,Debit Card,269.91,2e518c59,Bandages,10,4.0,Chicago,USA,NY,9972 Cedar St,98345,,2024-06-16 07:35:43,62db6a5f-f69e-4524-9f4d-b123f4292eed,2024-06-16,2024,6,16,1,2699.1000000000004
Electronics,b81663b4,,PayPal,141.79,63e0514e,TV,1,4.0,Chicago,USA,IL,8635 Pine St,35966,"trending,exclusive,new",2024-08-20 15:32:43,490acf08-3c72-42bc-bfda-54738828f7dd,2024-08-20,2024,8,20,3,141.79
Clothing,b05f2bff,,Debit Card,891.51,5a397a72,Jacket,10,0.0,Phoenix,USA,IL,7593 Maple St,17550,,2024-04-01 17:08:43,4001b8c3-aa83-461a-897e-a1a31b2665cc,2024-04-01,2024,4,1,2,8915.1
Beauty,b738b6e5,,Bank Transfer,410.58,305c1da0,Perfume,2,5.0,Los Angeles,USA,IL,9632 Maple St,36534,new,2024-03-27 22:24:43,3a4a371c-a225-45d4-8c95-c63e846a1246,2024-03-27,2024,3,27,4,821.16
Home & Kitchen,5d6d20b9,,Cash,82.9,1538e628,Plates,4,2.0,Phoenix,USA,TX,5381 Main St,43299,"sale,new,exclusive",2024-07-31 13:51:43,5db9e38f-cb62-4d79-8ad3-b1dac6fd7d03,2024-07-31,2024,7,31,4,331.6
Automotive,600045f8,,Debit Card,431.14,64e27366,Floor Mats,6,0.0,Chicago,USA,IL,5785 Maple St,23925,"sale,new,exclusive",2024-08-02 06:38:43,40e4c958-407b-4b10-b808-e36aa02ff0c0,2024-08-02,2024,8,2,6,2586.84
Clothing,2db06dd9,,Credit Card,451.25,ae1c6227,Jacket,2,5.0,New York,USA,CA,8848 Maple St,47795,"sale,exclusive",2024-10-21 04:19:43,dcde141e-fbac-4a2a-ad80-665b3b652db1,2024-10-21,2024,10,21,2,902.5
Grocery,1cc5a7ef,,Bank Transfer,283.74,17fed7dc,Frozen Meals,3,4.0,Phoenix,USA,CA,4411 Cedar St,65215,,2024-06-13 06:45:43,faac1923-b54a-4905-849a-4076cfe23a3a,2024-06-13,2024,6,13,5,851.22
Beauty,e9688f72,,Credit Card,27.32,4c95ed25,Lipstick,4,1.0,New York,USA,NY,7957 Oak St,30426,"exclusive,sale,limited",2024-09-05 22:29:43,0f2c836f-8295-423a-8c93-40310bd55c74,2024-09-05,2024,9,5,5,109.28
Electronics,cdb753af,,PayPal,170.99,81aed538,Laptop,9,3.0,Los Angeles,USA,NY,4884 Maple St,42817,limited,2024-07-30 18:32:43,bea73f9d-98d3-4f1e-b1f7-a7fa11b1c92b,2024-07-30,2024,7,30,3,1538.91
Home & Kitchen,32728c1a,,Gift Card,223.23,18bb7448,Toaster,1,1.0,Chicago,USA,IL,5983 Cedar St,25380,"limited,trending",2024-08-31 23:51:43,dd8a191f-7531-48c6-a0bc-98f676c749ac,2024-08-31,2024,8,31,7,223.23
Toys,edc8ef56,,Gift Card,88.34,4d47ac6d,Building Blocks,1,0.0,Houston,USA,TX,9887 Pine St,24537,"exclusive,new",2024-04-25 22:27:43,08300850-ff69-4300-9ac9-dfeff10ca333,2024-04-25,2024,4,25,5,88.34
Clothing,aa82ab99,,Cash,524.38,75398f93,Shoes,10,0.0,Chicago,USA,IL,8859 Oak St,63253,,2024-05-30 10:10:43,353f4cd6-9adc-4a53-b684-100f3bd05910,2024-05-30,2024,5,30,5,5243.8
Sports,fd890b3a,,Gift Card,47.14,742523a5,Bicycle,6,2.0,New York,USA,NY,5268 Pine St,86686,"new,sale",2024-04-09 15:09:43,04a8af15-6baf-4588-83f2-541f6899be51,2024-04-09,2024,4,9,3,282.84000000000003
Sports,0c18b096,,Bank Transfer,968.71,078b85ce,Dumbbells,1,5.0,Los Angeles,USA,NY,4242 Cedar St,28034,,2024-10-24 03:46:43,a9af940f-2053-47a7-ae48-a083b16281d5,2024-10-24,2024,10,24,5,968.71
Books,fe701420,,Cash,332.74,2a8e387d,History,7,0.0,New York,USA,AZ,8236 Maple St,89464,"limited,trending",2024-05-22 16:46:43,a7e770a9-6b01-4b28-93c6-d1f7ed078dd1,2024-05-22,2024,5,22,4,2329.1800000000003
Toys,7fc8e209,,Debit Card,413.89,54081296,Building Blocks,9,2.0,Houston,USA,NY,4328 Pine St,61522,,2024-08-03 06:26:43,6b9b0674-1731-4c4b-8e27-8bce7a4a3007,2024-08-03,2024,8,3,7,3725.0099999999998
Books,57aef724,,PayPal,713.17,a4ecb1a3,Biography,4,0.0,Los Angeles,USA,CA,2150 Main St,35285,"sale,new,limited",2025-02-12 15:41:43,ed5b0bfd-3a36-4f09-bd45-9132ccf21e83,2025-02-12,2025,2,12,4,2852.68
Health,e66dc9bc,,Gift Card,754.76,9b2660e2,Vitamins,6,1.0,Los Angeles,USA,NY,9997 Oak St,49015,limited,2025-01-03 06:46:43,881d9349-d12f-4d20-beed-ca5f7a7c7a68,2025-01-03,2025,1,3,6,4528.5599999999995
Grocery,262293fb,,Debit Card,423.23,1e3c4e0c,Pasta,5,0.0,Phoenix,USA,AZ,5367 Pine St,89064,trending,2025-02-03 02:54:43,fde2a9e4-a569-4412-ab1d-013b140d5b28,2025-02-03,2025,2,3,2,2116.15
Grocery,6af2d819,,Gift Card,47.65,94b556df,Snacks,3,5.0,Chicago,USA,CA,8564 Main St,29494,"new,exclusive,limited",2025-03-10 00:39:43,5179b701-1bea-4860-af5b-dfeeb098afaf,2025-03-10,2025,3,10,2,142.95
Toys,af8c7597,,Cash,370.86,0320ef86,Stuffed Animal,2,4.0,Los Angeles,USA,NY,3120 Oak St,90653,"sale,exclusive,limited",2024-10-18 04:38:43,e6fb48a8-fc1c-4efb-8c71-5e3c6a5e143e,2024-10-18,2024,10,18,6,741.72
Toys,f73b1254,,Gift Card,989.65,84c173e8,Doll,4,0.0,Chicago,USA,IL,7842 Maple St,47030,"sale,exclusive,trending",2024-09-02 01:43:43,390d5c45-3c6f-4c1d-ba8c-0f0f7e1b28f9,2024-09-02,2024,9,2,2,3958.6
Toys,e9dd7104,,Credit Card,530.03,3802dbdb,Building Blocks,3,0.0,Phoenix,USA,CA,6650 Oak St,11486,"exclusive,limited",2024-11-26 19:39:43,04084930-9d64-49ee-8a24-5be442ec4685,2024-11-26,2024,11,26,3,1590.09
Clothing,f220958d,,Bank Transfer,556.88,5737f575,T-shirt,2,0.0,Phoenix,USA,AZ,1714 Main St,52905,,2025-01-19 23:41:43,c98bdcf7-6783-4b52-9125-d330ed55a12a,2025-01-19,2025,1,19,1,1113.76
Toys,de2f96ef,,Gift Card,854.74,3c9392eb,Action Figure,1,2.0,Houston,USA,CA,7797 Main St,49587,,2024-07-23 22:32:43,82ec8249-2209-4a5f-8c59-c43c00f86e6b,2024-07-23,2024,7,23,3,854.74
Automotive,1917c17a,,Bank Transfer,139.96,0e4e7e0c,Floor Mats,6,1.0,Los Angeles,USA,IL,4719 Oak St,99275,"trending,limited,sale",2025-01-22 08:22:43,0b8c8a1f-9ee2-4ec1-938c-cc24c1c72b70,2025-01-22,2025,1,22,4,839.76
Grocery,4f225ed7,,Debit Card,472.72,a5522bcb,Canned Goods,4,0.0,New York,USA,CA,2095 Pine St,51592,"sale,trending,limited",2024-06-06 14:22:43,8b9abfc0-a699-4b27-a30b-000a9c05d7a4,2024-06-06,2024,6,6,5,1890.88
Toys,bb6aae53,,Bank Transfer,455.27,0ea9e34f,Doll,4,1.0,Houston,USA,TX,7218 Maple St,92509,new,2025-03-01 19:20:43,efceb100-9291-40a8-8053-f4c2e840c3f4,2025-03-01,2025,3,1,7,1821.08
Grocery,a496d3f8,,Bank Transfer,165.06,4d3059c1,Snacks,8,5.0,Los Angeles,USA,NY,8549 Main St,75589,"trending,sale,exclusive",2024-09-06 06:18:43,f7aa22e0-c5ec-486a-8866-10a1d7af511c,2024-09-06,2024,9,6,6,1320.48
Sports,5f0b59c2,,PayPal,366.89,4e5115d9,Basketball,1,0.0,Chicago,USA,AZ,7890 Main St,83468,exclusive,2024-12-19 00:12:43,e34c6b37-3021-4f0e-8fc5-9dfc9f17fb80,2024-12-19,2024,12,19,5,366.89
Home & Kitchen,10fa5adc,,Bank Transfer,248.94,8f41995a,Toaster,5,1.0,Los Angeles,USA,CA,8919 Oak St,92999,new,2024-11-17 06:19:43,61950228-1fa1-46f6-87d7-bc9934d08059,2024-11-17,2024,11,17,1,1244.7
Health,0410b3a0,,Gift Card,398.99,c5f0e580,Thermometer,7,3.0,New York,USA,IL,706 Pine St,73312,"trending,sale",2024-09-27 13:04:43,d3dea131-f5b5-4e3a-a96c-55a5fb2eeb03,2024-09-27,2024,9,27,6,2792.9300000000003
Sports,dc2ee99d,,Bank Transfer,178.33,834ea1a9,Bicycle,10,2.0,Los Angeles,USA,IL,7889 Main St,90733,"exclusive,limited",2024-05-08 06:39:43,68a219c1-2a34-4125-8ec8-42f4b984797f,2024-05-08,2024,5,8,4,1783.3000000000002
Beauty,e5afda71,,Debit Card,64.12,ed6a9f75,Hair Dryer,1,3.0,New York,USA,IL,2510 Pine St,72780,,2025-02-13 19:26:43,96f98ff7-4641-4a60-a10a-bbab82a5e3dc,2025-02-13,2025,2,13,5,64.12
Electronics,9089c222,,Bank Transfer,308.69,145f3462,Laptop,5,1.0,Chicago,USA,TX,2814 Cedar St,82846,"new,limited",2025-02-11 19:00:43,b6eb9a35-b351-48da-b4ec-7743d67f46aa,2025-02-11,2025,2,11,3,1543.45
Toys,3e6cd93f,,Cash,19.21,82ec417b,Board Game,2,0.0,Houston,USA,TX,6810 Main St,86411,"limited,exclusive,sale",2024-11-30 10:54:43,91db1885-2b32-430b-a872-f81bf106a6fa,2024-11-30,2024,11,30,7,38.42
Clothing,5b93166b,,Credit Card,104.19,bba51e02,Hat,1,1.0,New York,USA,CA,689 Pine St,50027,"sale,limited,exclusive",2024-08-22 01:25:43,0ba69f9a-1154-46eb-a0d6-3fc50a3a0b05,2024-08-22,2024,8,22,5,104.19
Beauty,a722eda6,,Debit Card,609.29,77edb44c,Face Cream,8,0.0,Phoenix,USA,NY,5412 Pine St,57626,"sale,new",2024-05-06 19:30:43,89639b98-e335-4a6d-b055-2ca227e84c5f,2024-05-06,2024,5,6,2,4874.32
Books,df123554,,Cash,53.72,77d90588,Science Fiction,3,1.0,Los Angeles,USA,IL,7946 Cedar St,81025,,2024-05-08 21:29:43,2e9599ff-6e3b-431e-a4f3-0a7aa43320f0,2024-05-08,2024,5,8,4,161.16
Home & Kitchen,9cc670df,,Debit Card,835.62,d262403b,Blender,1,3.0,New York,USA,CA,9476 Pine St,72980,"limited,sale,trending",2024-08-12 01:52:43,ed6e759d-5648-4ca8-aaed-19b9a36f6d5f,2024-08-12,2024,8,12,2,835.62
Grocery,b8f8794e,,Gift Card,720.97,a2574154,Coffee,1,2.0,Phoenix,USA,IL,3755 Pine St,47781,,2024-07-14 11:32:43,2eabf4a3-334c-4848-95f9-7e4fa58f9931,2024-07-14,2024,7,14,1,720.97
Beauty,0f4416a7,,Bank Transfer,21.24,f15b0e0e,Lipstick,2,3.0,New York,USA,AZ,7423 Maple St,16497,trending,2025-03-12 00:44:43,40715321-6485-4e99-aa13-ac2ab53de789,2025-03-12,2025,3,12,4,42.48
Electronics,3edd1120,,PayPal,541.12,98ffe066,Laptop,9,0.0,Houston,USA,CA,1404 Pine St,30497,"trending,new,sale",2024-09-14 07:06:43,2edc8d94-c6a2-4888-8543-3868ead28a5d,2024-09-14,2024,9,14,7,4870.08
Health,b4295efb,,Credit Card,387.13,8ce82cda,Pain Reliever,1,3.0,New York,USA,IL,3390 Main St,33620,"exclusive,trending",2024-04-04 04:38:43,a0c12b40-25d4-4290-af28-b4d65c67460b,2024-04-04,2024,4,4,5,387.13
Health,28fa4e37,,PayPal,248.21,dc3d004c,Vitamins,9,3.0,Los Angeles,USA,AZ,3076 Maple St,45339,"exclusive,trending,new",2025-01-06 12:07:43,88af05f9-8260-4f68-b754-e2802296746f,2025-01-06,2025,1,6,2,2233.89
Books,4676948b,,Bank Transfer,503.12,e040cdb9,Biography,10,0.0,Los Angeles,USA,CA,2324 Cedar St,27624,"trending,sale",2024-06-17 16:49:43,3e17fbfe-b92e-4b73-9d52-ca827900e50e,2024-06-17,2024,6,17,2,5031.2
Electronics,208bbbb8,,Debit Card,53.58,2ea400db,Laptop,5,2.0,New York,USA,IL,4922 Pine St,31224,exclusive,2024-08-08 13:29:43,61cc4ac0-f2aa-459e-9611-bdf908d39937,2024-08-08,2024,8,8,5,267.9
Beauty,7a233932,,Debit Card,109.11,e38ef1c5,Face Cream,8,0.0,Los Angeles,USA,TX,1458 Cedar St,69244,"new,sale",2024-08-21 19:23:43,a97f5571-5437-4f1c-a1c5-e758eb3ff516,2024-08-21,2024,8,21,4,872.88
Automotive,f425e0cf,,Cash,292.83,0233d1d9,Floor Mats,5,3.0,Los Angeles,USA,IL,9139 Cedar St,52311,limited,2024-07-19 01:56:43,7cffd559-bb4a-41fe-8d98-2d257ce3c37b,2024-07-19,2024,7,19,6,1464.1499999999999
Home & Kitchen,c302c92e,,Debit Card,963.88,470f7849,Knife Set,3,5.0,Los Angeles,USA,AZ,2401 Oak St,94524,"new,trending",2024-07-03 05:06:43,16af0c39-4784-400b-85f7-02ad5844fbb3,2024-07-03,2024,7,3,4,2891.64
Clothing,0207ff59,,Bank Transfer,226.53,16cc44a3,Jeans,4,0.0,Los Angeles,USA,CA,7183 Cedar St,27690,exclusive,2024-04-13 16:25:43,b40800e0-5bca-472e-9691-d41b0c867748,2024-04-13,2024,4,13,7,906.12
Automotive,76336b87,,Bank Transfer,891.04,633f4ec3,Tire Gauge,4,0.0,Chicago,USA,CA,7757 Pine St,58852,"exclusive,trending,sale",2024-05-14 10:17:43,24d576d7-bff9-4e19-bd69-01cf5ce77545,2024-05-14,2024,5,14,3,3564.16
Toys,d1729c41,,Gift Card,328.05,cf897f21,Puzzle,2,4.0,Houston,USA,AZ,2789 Maple St,85660,sale,2024-10-05 06:09:43,6118c02c-68ec-4a83-a19d-208f1dc9d317,2024-10-05,2024,10,5,7,656.1
Home & Kitchen,b5839be3,,PayPal,19.6,87c5b822,Microwave,2,0.0,Los Angeles,USA,TX,4048 Oak St,20837,"trending,sale",2024-06-02 14:37:43,18c0368e-3f35-45cc-92d5-ec2e5be77b9a,2024-06-02,2024,6,2,1,39.2
Grocery,269a9806,,Cash,378.0,2c797d52,Pasta,9,1.0,Chicago,USA,IL,9008 Pine St,55254,,2024-10-22 02:40:43,3d85f28a-89a7-4f5a-bef4-bd1c427186d9,2024-10-22,2024,10,22,3,3402.0
Beauty,2f55ef97,,Credit Card,36.52,56708bee,Face Cream,2,4.0,Phoenix,USA,IL,9782 Main St,72372,"limited,sale",2025-01-21 23:34:43,6d365129-9328-415b-8ebb-c3cc1606365d,2025-01-21,2025,1,21,3,73.04
Automotive,b430d6e0,,Gift Card,116.35,da225d2e,Car Wax,2,1.0,New York,USA,TX,7714 Oak St,91232,new,2024-09-23 02:12:43,8f27259c-c6de-45cf-91af-73ef4790c715,2024-09-23,2024,9,23,2,232.7
Home & Kitchen,227a7d47,,PayPal,417.83,2c7762b3,Blender,9,0.0,Chicago,USA,IL,7497 Pine St,32565,"new,sale,trending",2024-11-11 21:32:43,b8a6f9c2-9fc2-4369-bb0b-d0333ebb6938,2024-11-11,2024,11,11,2,3760.47
Home & Kitchen,d1dab8a1,,Debit Card,859.85,b15a88af,Toaster,9,0.0,Los Angeles,USA,CA,1254 Maple St,55701,,2025-03-03 22:13:43,e2835b3e-a89d-4cec-aadc-d73ba8343980,2025-03-03,2025,3,3,2,7738.650000000001
Clothing,3e6e01f3,,Gift Card,824.14,c7fd81c5,Shoes,7,1.0,Los Angeles,USA,IL,518 Oak St,48447,,2024-04-23 06:17:43,86475508-5fd9-494e-8739-7c555db33362,2024-04-23,2024,4,23,3,5768.98
Automotive,b5918df8,,Credit Card,893.43,b278f017,Car Wax,3,5.0,Los Angeles,USA,TX,8349 Cedar St,19598,"trending,new,sale",2024-07-01 12:03:43,fabe0ed9-c8e4-4631-b589-72ca12507c07,2024-07-01,2024,7,1,2,2680.29
Health,dfded30a,,Bank Transfer,716.38,dd12d089,First Aid Kit,6,3.0,Phoenix,USA,CA,1994 Cedar St,89754,"limited,exclusive,sale",2024-10-24 14:54:43,8b8859d0-f89b-4d73-a543-fed547c19ee7,2024-10-24,2024,10,24,5,4298.28
Books,acd13dce,,Credit Card,765.96,41a84896,Fiction Novel,4,0.0,New York,USA,TX,5816 Cedar St,20061,,2024-06-03 01:20:43,423de5f6-7f41-4232-9dc6-c097c2fab3c5,2024-06-03,2024,6,3,2,3063.84
Electronics,9c4d904a,,Cash,568.35,d1119b9a,Smart Watch,10,1.0,Phoenix,USA,TX,2697 Oak St,81621,"limited,new",2024-10-28 15:59:43,a8592435-5c60-40af-946f-efd69d5a18c5,2024-10-28,2024,10,28,2,5683.5
Beauty,89cf0ed8,,Debit Card,687.66,900308c1,Shampoo,1,0.0,Phoenix,USA,AZ,7866 Cedar St,48735,,2024-08-10 05:23:43,6aa8c6f9-7fe1-41b7-915e-6b0ecd91dc17,2024-08-10,2024,8,10,7,687.66
Clothing,d6bf0fbe,,Debit Card,544.01,5af33d30,Socks,8,0.0,Los Angeles,USA,AZ,7560 Cedar St,30310,"sale,trending,exclusive",2024-05-31 10:10:43,f140cf0b-add9-495e-856d-2740f02c2a53,2024-05-31,2024,5,31,6,4352.08
Toys,f12e041e,,Cash,285.55,0cc21cc1,Puzzle,7,3.0,New York,USA,AZ,8877 Pine St,79130,"sale,trending",2024-08-26 18:32:43,e4ef1f6e-988a-41ee-a2b0-4d059d464c63,2024-08-26,2024,8,26,2,1998.8500000000001
Toys,487d9746,,Gift Card,370.61,e654b7ff,Action Figure,9,0.0,Chicago,USA,AZ,9404 Pine St,59791,"trending,sale,new",2024-07-28 17:34:43,0ac563e3-c999-4735-9692-aaa668d1274a,2024-07-28,2024,7,28,1,3335.4900000000002
Health,1d8184cd,,PayPal,210.47,df688a4b,Bandages,7,3.0,Houston,USA,NY,219 Pine St,78240,"limited,sale",2025-03-15 01:52:43,5e928c59-8bb4-42f9-8cd3-778f55f4b0be,2025-03-15,2025,3,15,7,1473.29
Toys,8c0e7774,,PayPal,972.34,a3edc074,Doll,10,4.0,Los Angeles,USA,IL,254 Cedar St,46433,"exclusive,new,sale",2025-01-05 12:08:43,3099525b-efdc-46a7-99e1-605f97cf5f35,2025-01-05,2025,1,5,1,9723.4
Health,6e282068,,Debit Card,878.36,b660ff33,Bandages,5,2.0,New York,USA,IL,8807 Main St,33867,"trending,new",2024-10-05 14:17:43,d0a588a8-4a4a-4732-b9b3-e20e9d2a9bcf,2024-10-05,2024,10,5,7,4391.8
Beauty,49db8dc3,,Gift Card,278.38,5bca988e,Nail Polish,8,2.0,Chicago,USA,CA,2867 Main St,33135,"trending,sale,limited",2024-05-24 16:18:43,3ebede0d-66ad-4af6-8393-e857e78c6f5d,2024-05-24,2024,5,24,6,2227.04
Automotive,0a5ff1f2,,Bank Transfer,640.84,f5943d8c,Floor Mats,7,3.0,Houston,USA,AZ,4673 Maple St,60490,,2024-12-01 08:09:43,b08856f9-8bab-48c8-b38a-2a61a1b6d80c,2024-12-01,2024,12,1,1,4485.88
Books,7360056c,,Cash,943.75,010c8dde,Cookbook,1,0.0,Houston,USA,NY,834 Pine St,64020,"limited,exclusive,sale",2025-02-06 03:24:43,0af6acd0-84ce-4463-8023-48dfc28412e4,2025-02-06,2025,2,6,5,943.75
Electronics,8a1375f5,,Bank Transfer,419.95,7b1ad181,Tablet,9,5.0,Phoenix,USA,TX,7101 Oak St,60140,"exclusive,sale",2025-03-07 03:26:43,a973e49d-2e3b-4fe0-a787-003b98554238,2025-03-07,2025,3,7,6,3779.5499999999997
Clothing,25436955,,Credit Card,655.85,aa52a742,Socks,1,0.0,Phoenix,USA,TX,4623 Cedar St,94382,new,2024-12-28 12:06:43,57eca213-72ef-4bc9-91d5-461760ec54e6,2024-12-28,2024,12,28,7,655.85
